Mon Feb  6 00:00:01 2017,-0.562,-1.062,0.5,False
Mon Feb  6 00:01:01 2017,-0.562,-1.062,0.5,False
Mon Feb  6 00:02:01 2017,-0.562,-1.062,0.5,False
Mon Feb  6 00:03:01 2017,-0.562,-1.062,0.5,False
Mon Feb  6 00:04:01 2017,-0.562,-1.062,0.5,False
Mon Feb  6 00:05:01 2017,-0.562,-1.062,0.5,False
Mon Feb  6 00:06:01 2017,-0.562,-1.062,0.5,False
Mon Feb  6 00:07:02 2017,-0.562,-1.062,0.5,False
Mon Feb  6 00:08:01 2017,-0.562,-1.062,0.5,False
Mon Feb  6 00:09:01 2017,-0.562,-1.0,0.438,False
Mon Feb  6 00:10:01 2017,-0.562,-1.062,0.5,False
Mon Feb  6 00:11:01 2017,-0.562,-1.0,0.438,False
Mon Feb  6 00:12:01 2017,-0.562,-1.0,0.438,False
Mon Feb  6 00:13:01 2017,-0.562,-1.0,0.438,False
Mon Feb  6 00:14:01 2017,-0.562,-1.0,0.438,False
Mon Feb  6 00:15:01 2017,-0.562,-1.0,0.438,False
Mon Feb  6 00:16:01 2017,-0.562,-1.0,0.438,False
Mon Feb  6 00:17:01 2017,-0.562,-1.0,0.438,False
Mon Feb  6 00:18:01 2017,-0.562,-1.0,0.438,False
Mon Feb  6 00:19:01 2017,-0.562,-1.0,0.438,False
Mon Feb  6 00:20:01 2017,-0.562,-1.0,0.438,False
Mon Feb  6 00:21:02 2017,-0.562,-1.0,0.438,False
Mon Feb  6 00:22:02 2017,-0.562,-1.0,0.438,False
Mon Feb  6 00:23:02 2017,-0.562,-1.0,0.438,False
Mon Feb  6 00:24:02 2017,-0.562,-1.0,0.438,False
Mon Feb  6 00:25:02 2017,-0.562,-1.0,0.438,False
Mon Feb  6 00:26:02 2017,-0.562,-1.0,0.438,False
Mon Feb  6 00:27:02 2017,-0.562,-1.0,0.438,False
Mon Feb  6 00:28:02 2017,-0.562,-1.0,0.438,False
Mon Feb  6 00:29:02 2017,-0.562,-1.0,0.438,False
Mon Feb  6 00:30:02 2017,-0.562,-0.937,0.375,False
Mon Feb  6 00:31:02 2017,-0.562,-1.0,0.438,False
Mon Feb  6 00:32:02 2017,-0.562,-0.937,0.375,False
Mon Feb  6 00:33:02 2017,-0.562,-0.937,0.375,False
Mon Feb  6 00:34:02 2017,-0.562,-0.937,0.375,False
Mon Feb  6 00:35:02 2017,-0.562,-0.937,0.375,False
Mon Feb  6 00:36:02 2017,-0.5,-0.937,0.437,False
Mon Feb  6 00:37:02 2017,-0.5,-0.937,0.437,False
Mon Feb  6 00:38:02 2017,-0.562,-0.937,0.375,False
Mon Feb  6 00:39:02 2017,-0.562,-0.937,0.375,False
Mon Feb  6 00:40:02 2017,-0.562,-0.937,0.375,False
Mon Feb  6 00:41:02 2017,-0.5,-0.937,0.437,False
Mon Feb  6 00:42:02 2017,-0.562,-0.937,0.375,False
Mon Feb  6 00:43:02 2017,-0.562,-0.937,0.375,False
Mon Feb  6 00:44:02 2017,-0.562,-0.937,0.375,False
Mon Feb  6 00:45:02 2017,-0.5,-0.937,0.437,False
Mon Feb  6 00:46:02 2017,-0.562,-0.875,0.313,False
Mon Feb  6 00:47:02 2017,-0.562,-0.937,0.375,False
Mon Feb  6 00:48:02 2017,-0.562,-0.937,0.375,False
Mon Feb  6 00:49:02 2017,-0.5,-0.937,0.437,False
Mon Feb  6 00:50:02 2017,-0.5,-0.937,0.437,False
Mon Feb  6 00:51:02 2017,-0.5,-0.937,0.437,False
Mon Feb  6 00:52:02 2017,-0.5,-0.937,0.437,False
Mon Feb  6 00:53:02 2017,-0.5,-0.875,0.375,False
Mon Feb  6 00:54:02 2017,-0.5,-0.875,0.375,False
Mon Feb  6 00:55:02 2017,-0.5,-0.937,0.437,False
