Sat Feb 11 00:00:42 2017,-5.75,-4.812,0.938,False
Sat Feb 11 00:01:42 2017,-5.75,-4.812,0.938,False
Sat Feb 11 00:02:42 2017,-5.812,-4.812,1.0,False
Sat Feb 11 00:03:42 2017,-5.812,-4.812,1.0,False
Sat Feb 11 00:04:42 2017,-5.812,-4.875,0.937,False
Sat Feb 11 00:05:42 2017,-5.812,-4.875,0.937,False
Sat Feb 11 00:06:42 2017,-5.812,-4.875,0.937,False
Sat Feb 11 00:07:42 2017,-5.812,-4.875,0.937,False
Sat Feb 11 00:08:42 2017,-5.812,-4.875,0.937,False
Sat Feb 11 00:09:42 2017,-5.875,-4.875,1.0,False
Sat Feb 11 00:10:42 2017,-5.812,-4.812,1.0,False
Sat Feb 11 00:11:42 2017,-5.875,-4.875,1.0,False
Sat Feb 11 00:12:42 2017,-5.875,-4.875,1.0,False
Sat Feb 11 00:13:42 2017,-5.875,-4.875,1.0,False
Sat Feb 11 00:14:42 2017,-5.875,-4.812,1.063,False
Sat Feb 11 00:15:42 2017,-5.875,-4.875,1.0,False
Sat Feb 11 00:16:42 2017,-5.875,-4.875,1.0,False
Sat Feb 11 00:17:42 2017,-5.875,-4.875,1.0,False
Sat Feb 11 00:18:42 2017,-5.875,-4.875,1.0,False
Sat Feb 11 00:19:42 2017,-5.937,-4.875,1.062,False
Sat Feb 11 00:20:42 2017,-5.937,-4.875,1.062,False
Sat Feb 11 00:21:42 2017,-5.937,-4.875,1.062,False
Sat Feb 11 00:22:42 2017,-5.937,-4.875,1.062,False
Sat Feb 11 00:23:42 2017,-5.937,-4.875,1.062,False
Sat Feb 11 00:24:42 2017,-5.937,-4.937,1.0,False
Sat Feb 11 00:25:42 2017,-5.937,-4.937,1.0,False
Sat Feb 11 00:26:42 2017,-5.937,-4.937,1.0,False
Sat Feb 11 00:27:42 2017,-5.937,-4.937,1.0,False
Sat Feb 11 00:28:42 2017,-6.0,-4.937,1.063,False
Sat Feb 11 00:29:42 2017,-5.937,-4.937,1.0,False
Sat Feb 11 00:30:42 2017,-5.937,-4.937,1.0,False
Sat Feb 11 00:31:42 2017,-6.0,-4.937,1.063,False
Sat Feb 11 00:32:42 2017,-6.0,-4.937,1.063,False
Sat Feb 11 00:33:42 2017,-6.0,-5.0,1.0,False
Sat Feb 11 00:34:42 2017,-6.0,-5.0,1.0,False
Sat Feb 11 00:35:42 2017,-6.0,-5.0,1.0,False
Sat Feb 11 00:36:43 2017,-6.0,-5.0,1.0,False
Sat Feb 11 00:37:43 2017,-6.0,-5.0,1.0,False
