Day of month,Date,Vent Temperature,Ambient Temperature,Difference in Temperature,Vent Open/Closed,Power(W),Energy(kWh),Total Energy(kWh)
23,"Mar 23, 2017 13:21:56",22.937,21.062,1.875,True,99.141,0.0,0
23,"Mar 23, 2017 13:21:59",22.875,21.062,1.813,True,95.862,0.0,0
23,"Mar 23, 2017 13:22:02",22.812,21.062,1.75,True,92.531,0.0,0
23,"Mar 23, 2017 13:22:05",22.812,21.062,1.75,True,92.531,0.0,0
23,"Mar 23, 2017 13:22:08",22.75,21.062,1.688,True,89.253,0.0,0
23,"Mar 23, 2017 13:22:11",22.75,21.062,1.688,True,89.253,0.0,0
23,"Mar 23, 2017 13:22:13",22.75,21.062,1.688,True,89.253,0.0,0
23,"Mar 23, 2017 13:22:16",22.75,21.062,1.688,True,89.253,0.0,0
23,"Mar 23, 2017 13:22:19",22.687,21.062,1.625,True,85.922,0.0,0
23,"Mar 23, 2017 13:22:22",22.687,21.062,1.625,True,85.922,0.0,0
23,"Mar 23, 2017 13:22:25",22.625,21.062,1.563,True,82.644,0.0,0
23,"Mar 23, 2017 13:22:28",22.625,21.062,1.563,True,82.644,0.0,0
23,"Mar 23, 2017 13:22:30",22.625,21.125,1.5,True,79.313,0.0,0
23,"Mar 23, 2017 13:22:33",22.562,21.062,1.5,True,79.313,0.0,0
23,"Mar 23, 2017 13:22:36",22.562,21.062,1.5,True,79.313,0.0,0
23,"Mar 23, 2017 13:22:39",22.562,21.125,1.437,True,75.981,0.0,0
23,"Mar 23, 2017 13:22:42",22.562,21.125,1.437,True,75.981,0.0,0
23,"Mar 23, 2017 13:22:45",22.562,21.125,1.437,True,75.981,0.0,0
23,"Mar 23, 2017 13:22:50",22.437,21.062,1.375,True,72.703,0.0,0,Program has started
23,"Mar 23, 2017 13:22:53",22.437,21.062,1.375,True,72.703,0.0,0
23,"Mar 23, 2017 13:22:55",22.437,21.062,1.375,True,72.703,0.0,0
23,"Mar 23, 2017 13:22:58",22.375,21.062,1.313,True,69.425,0.0,0
23,"Mar 23, 2017 13:23:03",22.375,21.062,1.313,False,0,0,0.0
23,"Mar 23, 2017 13:23:06",22.312,21.062,1.25,True,66.094,0.0,0
23,"Mar 23, 2017 13:23:09",22.312,21.062,1.25,True,66.094,0.0,0
23,"Mar 23, 2017 13:23:12",22.25,21.062,1.188,True,62.815,0.0,0
23,"Mar 23, 2017 13:23:14",22.25,21.062,1.188,True,62.815,0.0,0
23,"Mar 23, 2017 13:23:17",22.25,21.062,1.188,True,62.815,0.0,0
23,"Mar 23, 2017 13:23:20",22.25,21.062,1.188,True,62.815,0.0,0
23,"Mar 23, 2017 13:23:24",22.25,21.0,1.25,True,66.094,0.0,0,Program has started
23,"Mar 23, 2017 13:23:27",22.187,21.062,1.125,True,59.484,0.0,0
23,"Mar 23, 2017 13:23:30",22.25,21.0,1.25,True,66.094,0.0,0
23,"Mar 23, 2017 13:23:32",22.25,21.062,1.188,True,62.815,0.0,0
23,"Mar 23, 2017 13:23:35",22.5,21.062,1.438,True,76.034,0.0,0
23,"Mar 23, 2017 13:23:38",22.625,21.0,1.625,True,85.922,0.0,0
23,"Mar 23, 2017 13:23:40",22.687,21.0,1.687,True,89.2,0.0,0
23,"Mar 23, 2017 13:23:43",22.75,21.0,1.75,True,92.531,0.0,0
23,"Mar 23, 2017 13:23:46",22.75,21.0,1.75,True,92.531,0.0,0
23,"Mar 23, 2017 13:23:49",22.75,21.0,1.75,True,92.531,0.0,0
23,"Mar 23, 2017 13:23:52",22.75,21.0,1.75,True,92.531,0.0,0
23,"Mar 23, 2017 13:23:54",22.687,21.0,1.687,True,89.2,0.0,0
23,"Mar 23, 2017 13:23:57",22.687,20.937,1.75,True,92.531,0.0,0
23,"Mar 23, 2017 13:24:00",22.687,20.937,1.75,True,92.531,1.7e-05,0,Program has started
23,"Mar 23, 2017 13:24:03",22.625,20.937,1.688,True,89.253,3.2e-05,0
23,"Mar 23, 2017 13:24:05",22.625,20.937,1.688,True,89.253,4.8e-05,0
23,"Mar 23, 2017 13:24:08",22.562,20.937,1.625,True,85.922,6.2e-05,0
23,"Mar 23, 2017 13:24:11",22.562,20.937,1.625,True,85.922,7.7e-05,0
23,"Mar 23, 2017 13:24:14",22.562,20.937,1.625,True,85.922,9.1e-05,0
23,"Mar 23, 2017 13:24:16",22.5,20.937,1.563,True,82.644,0.000105,0
23,"Mar 23, 2017 13:24:19",22.625,20.937,1.688,True,89.253,0.00012,0
23,"Mar 23, 2017 13:24:22",22.75,20.937,1.813,True,95.862,0.000136,0
23,"Mar 23, 2017 13:24:25",22.875,20.937,1.938,True,102.472,0.000154,0
23,"Mar 23, 2017 13:24:27",23.062,20.875,2.187,True,115.638,0.000173,0
23,"Mar 23, 2017 13:24:30",23.125,20.937,2.188,True,115.69,0.000193,0
23,"Mar 23, 2017 13:24:33",23.125,20.937,2.188,True,115.69,0.000212,0
23,"Mar 23, 2017 13:24:36",23.125,20.937,2.188,True,115.69,0.000232,0
23,"Mar 23, 2017 13:24:38",23.125,20.937,2.188,True,115.69,0.000252,0
