Time,Date,Temperature 1,Temperature 2,Difference
14:46:54,19/10/2016,22.062,22.0,0.062
14:47:6,19/10/2016,22.062,22.0,0.062
14:47:18,19/10/2016,22.062,22.062,0.0
14:47:30,19/10/2016,22.062,22.0,0.062
14:47:42,19/10/2016,22.062,22.0,0.062
14:47:53,19/10/2016,22.062,22.0,0.062
14:48:5,19/10/2016,22.062,22.0,0.062
14:48:18,19/10/2016,22.062,22.062,0.0
14:48:30,19/10/2016,22.062,22.062,0.0
14:48:42,19/10/2016,22.062,22.0,0.062
14:48:53,19/10/2016,22.062,22.062,0.0
14:49:5,19/10/2016,22.062,22.062,0.0
14:49:17,19/10/2016,22.062,22.062,0.0
14:49:29,19/10/2016,22.062,22.062,0.0
14:49:41,19/10/2016,22.062,22.062,0.0
14:49:53,19/10/2016,22.062,22.062,0.0
14:50:5,19/10/2016,22.062,22.062,0.0
14:50:17,19/10/2016,22.062,22.062,0.0
14:50:28,19/10/2016,22.062,22.062,0.0
14:50:40,19/10/2016,22.062,22.062,0.0
14:50:52,19/10/2016,22.062,22.062,0.0
14:51:4,19/10/2016,22.062,22.062,0.0
14:51:16,19/10/2016,22.062,22.062,0.0
14:51:28,19/10/2016,22.062,22.062,0.0
14:51:40,19/10/2016,22.062,22.062,0.0
14:51:51,19/10/2016,22.062,22.062,0.0
14:52:3,19/10/2016,22.062,22.062,0.0
14:52:16,19/10/2016,22.062,22.062,0.0
14:52:28,19/10/2016,22.062,22.062,0.0
14:52:40,19/10/2016,22.062,22.062,0.0
14:52:51,19/10/2016,22.062,22.062,0.0
14:53:3,19/10/2016,22.062,22.062,0.0
14:53:15,19/10/2016,22.062,22.062,0.0
14:53:27,19/10/2016,22.062,22.062,0.0
14:53:39,19/10/2016,22.062,22.062,0.0
14:53:51,19/10/2016,22.062,22.062,0.0
14:54:3,19/10/2016,22.062,22.062,0.0
14:54:15,19/10/2016,22.062,22.062,0.0
14:54:26,19/10/2016,22.062,22.062,0.0
14:54:38,19/10/2016,22.062,22.062,0.0
14:54:50,19/10/2016,22.062,22.062,0.0
14:55:2,19/10/2016,22.062,22.062,0.0
14:55:14,19/10/2016,22.062,22.062,0.0
14:55:26,19/10/2016,22.062,22.062,0.0
14:55:38,19/10/2016,22.062,22.062,0.0
14:55:49,19/10/2016,22.062,22.062,0.0
14:56:1,19/10/2016,22.062,22.062,0.0
14:56:13,19/10/2016,22.062,22.062,0.0
14:56:25,19/10/2016,22.062,22.062,0.0
14:56:37,19/10/2016,22.062,22.062,0.0
14:56:49,19/10/2016,22.062,22.062,0.0
14:57:1,19/10/2016,22.062,22.062,0.0
14:57:13,19/10/2016,22.062,22.062,0.0
14:57:24,19/10/2016,22.062,22.062,0.0
14:57:36,19/10/2016,22.062,22.062,0.0
14:57:50,19/10/2016,22.062,22.062,0.0
14:58:2,19/10/2016,22.0,22.062,0.062
14:58:14,19/10/2016,22.062,22.062,0.0
14:58:26,19/10/2016,22.062,22.062,0.0
14:58:38,19/10/2016,22.062,22.062,0.0
14:58:50,19/10/2016,22.062,22.062,0.0
14:59:2,19/10/2016,22.062,22.062,0.0
14:59:15,19/10/2016,22.062,22.062,0.0
14:59:26,19/10/2016,22.062,22.062,0.0
14:59:38,19/10/2016,22.062,22.062,0.0
14:59:50,19/10/2016,22.062,22.062,0.0
15:0:2,19/10/2016,22.062,22.062,0.0
15:0:15,19/10/2016,22.062,22.062,0.0
15:0:27,19/10/2016,22.062,22.062,0.0
15:0:38,19/10/2016,22.062,22.062,0.0
15:0:51,19/10/2016,22.062,22.062,0.0
15:1:3,19/10/2016,22.062,22.062,0.0
15:1:15,19/10/2016,22.062,22.062,0.0
15:1:27,19/10/2016,22.062,22.062,0.0
15:1:39,19/10/2016,22.062,22.062,0.0
15:1:50,19/10/2016,22.062,22.062,0.0
15:2:2,19/10/2016,22.062,22.062,0.0
15:2:14,19/10/2016,22.062,22.062,0.0
15:2:26,19/10/2016,22.062,22.062,0.0
15:2:38,19/10/2016,22.062,22.062,0.0
15:2:50,19/10/2016,22.062,22.062,0.0
15:3:2,19/10/2016,22.062,22.062,0.0
15:3:14,19/10/2016,22.062,22.062,0.0
15:3:25,19/10/2016,22.062,22.062,0.0
15:3:37,19/10/2016,22.062,22.062,0.0
15:3:50,19/10/2016,22.062,22.062,0.0
15:4:2,19/10/2016,22.062,22.062,0.0
15:4:14,19/10/2016,22.062,22.062,0.0
15:4:26,19/10/2016,22.062,22.062,0.0
15:4:38,19/10/2016,22.062,22.062,0.0
15:4:49,19/10/2016,22.062,22.062,0.0
15:5:1,19/10/2016,22.062,22.062,0.0
15:5:13,19/10/2016,22.062,22.062,0.0
15:5:25,19/10/2016,22.062,22.062,0.0
15:5:37,19/10/2016,22.062,22.062,0.0
15:5:50,19/10/2016,22.062,22.062,0.0
