Sat Feb 18 00:00:03 2017,-0.687,-0.375,0.312,False
Sat Feb 18 00:01:03 2017,-0.687,-0.437,0.25,False
Sat Feb 18 00:02:03 2017,-0.687,-0.375,0.312,False
Sat Feb 18 00:03:03 2017,-0.687,-0.375,0.312,False
Sat Feb 18 00:04:04 2017,-0.687,-0.375,0.312,False
Sat Feb 18 00:05:04 2017,-0.687,-0.437,0.25,False
Sat Feb 18 00:06:04 2017,-0.687,-0.375,0.312,False
Sat Feb 18 00:07:04 2017,-0.687,-0.375,0.312,False
Sat Feb 18 00:08:04 2017,-0.687,-0.375,0.312,False
Sat Feb 18 00:09:04 2017,-0.687,-0.437,0.25,False
Sat Feb 18 00:10:04 2017,-0.687,-0.375,0.312,False
Sat Feb 18 00:11:04 2017,-0.687,-0.375,0.312,False
Sat Feb 18 00:12:04 2017,-0.687,-0.375,0.312,False
Sat Feb 18 00:13:04 2017,-0.687,-0.375,0.312,False
Sat Feb 18 00:14:04 2017,-0.687,-0.375,0.312,False
Sat Feb 18 00:15:04 2017,-0.687,-0.375,0.312,False
Sat Feb 18 00:16:04 2017,-0.687,-0.375,0.312,False
Sat Feb 18 00:17:04 2017,-0.687,-0.437,0.25,False
Sat Feb 18 00:18:04 2017,-0.687,-0.437,0.25,False
Sat Feb 18 00:19:04 2017,-0.687,-0.437,0.25,False
Sat Feb 18 00:20:04 2017,-0.687,-0.375,0.312,False
Sat Feb 18 00:21:04 2017,-0.687,-0.375,0.312,False
Sat Feb 18 00:22:04 2017,-0.687,-0.375,0.312,False
Sat Feb 18 00:23:04 2017,-0.687,-0.375,0.312,False
Sat Feb 18 00:24:04 2017,-0.687,-0.437,0.25,False
Sat Feb 18 00:25:04 2017,-0.687,-0.437,0.25,False
Sat Feb 18 00:26:04 2017,-0.687,-0.437,0.25,False
Sat Feb 18 00:27:04 2017,-0.687,-0.375,0.312,False
Sat Feb 18 00:28:04 2017,-0.687,-0.437,0.25,False
Sat Feb 18 00:29:04 2017,-0.687,-0.375,0.312,False
Sat Feb 18 00:30:04 2017,-0.687,-0.437,0.25,False
Sat Feb 18 00:31:04 2017,-0.687,-0.375,0.312,False
Sat Feb 18 00:32:04 2017,-0.687,-0.375,0.312,False
Sat Feb 18 00:33:04 2017,-0.687,-0.437,0.25,False
Sat Feb 18 00:34:04 2017,-0.687,-0.375,0.312,False
Sat Feb 18 00:35:04 2017,-0.75,-0.375,0.375,False
Sat Feb 18 00:36:04 2017,-0.687,-0.375,0.312,False
Sat Feb 18 00:37:04 2017,-0.687,-0.375,0.312,False
Sat Feb 18 00:38:04 2017,-0.687,-0.437,0.25,False
Sat Feb 18 00:39:04 2017,-0.687,-0.375,0.312,False
Sat Feb 18 00:40:04 2017,-0.687,-0.375,0.312,False
Sat Feb 18 00:41:04 2017,-0.687,-0.375,0.312,False
Sat Feb 18 00:42:04 2017,-0.687,-0.375,0.312,False
Sat Feb 18 00:43:04 2017,-0.687,-0.375,0.312,False
Sat Feb 18 00:44:04 2017,-0.687,-0.375,0.312,False
Sat Feb 18 00:45:04 2017,-0.687,-0.375,0.312,False
Sat Feb 18 00:46:04 2017,-0.687,-0.437,0.25,False
Sat Feb 18 00:47:04 2017,-0.75,-0.437,0.313,False
Sat Feb 18 00:48:04 2017,-0.687,-0.437,0.25,False
Sat Feb 18 00:49:04 2017,-0.687,-0.375,0.312,False
Sat Feb 18 00:50:04 2017,-0.687,-0.437,0.25,False
Sat Feb 18 00:51:04 2017,-0.75,-0.375,0.375,False
Sat Feb 18 00:52:05 2017,-0.75,-0.375,0.375,False
Sat Feb 18 00:53:05 2017,-0.75,-0.437,0.313,False
Sat Feb 18 00:54:05 2017,-0.687,-0.437,0.25,False
Sat Feb 18 00:55:05 2017,-0.75,-0.437,0.313,False
Sat Feb 18 00:56:05 2017,-0.75,-0.437,0.313,False
Sat Feb 18 00:57:05 2017,-0.687,-0.437,0.25,False
Sat Feb 18 00:58:05 2017,-0.75,-0.437,0.313,False
Sat Feb 18 00:59:05 2017,-0.687,-0.437,0.25,False
Sat Feb 18 01:00:05 2017,-0.75,-0.437,0.313,False
Sat Feb 18 01:01:05 2017,-0.75,-0.437,0.313,False
Sat Feb 18 01:02:05 2017,-0.75,-0.437,0.313,False
Sat Feb 18 01:03:05 2017,-0.687,-0.437,0.25,False
Sat Feb 18 01:04:05 2017,-0.75,-0.437,0.313,False
Sat Feb 18 01:05:05 2017,-0.687,-0.375,0.312,False
Sat Feb 18 01:06:05 2017,-0.687,-0.437,0.25,False
Sat Feb 18 01:07:05 2017,-0.687,-0.437,0.25,False
Sat Feb 18 01:08:05 2017,-0.687,-0.437,0.25,False
Sat Feb 18 01:09:05 2017,-0.687,-0.437,0.25,False
Sat Feb 18 01:10:05 2017,-0.75,-0.437,0.313,False
Sat Feb 18 01:11:05 2017,-0.75,-0.437,0.313,False
Sat Feb 18 01:12:05 2017,-0.75,-0.437,0.313,False
Sat Feb 18 01:13:05 2017,-0.687,-0.437,0.25,False
Sat Feb 18 01:14:05 2017,-0.687,-0.437,0.25,False
Sat Feb 18 01:15:05 2017,-0.75,-0.437,0.313,False
Sat Feb 18 01:16:05 2017,-0.687,-0.437,0.25,False
Sat Feb 18 01:17:05 2017,-0.687,-0.437,0.25,False
Sat Feb 18 01:18:05 2017,-0.75,-0.437,0.313,False
Sat Feb 18 01:19:05 2017,-0.75,-0.437,0.313,False
Sat Feb 18 01:20:05 2017,-0.687,-0.437,0.25,False
Sat Feb 18 01:21:05 2017,-0.687,-0.437,0.25,False
Sat Feb 18 01:22:05 2017,-0.75,-0.437,0.313,False
